key	ko
17dc4b8f48	　알렉트리아 대도서관의 관장실에, 비밀 입구가 있었다\n　안에 들어가 보니, 귀중한 문헌이 보관되어 있어서, 우리는 여러 가지를 알 수 있었다\n　앙주에 따르면, 거기 숨겨진 문헌은, 하나같이, 허가 없이 볼 수 없는 중요서류라고 한다
6906937903	　지하열람실에서 찾은 정보를 바탕으로, 우리는, 그래비티라는 마을을 찾아가기 위해, 알렉트리아 대도서관의 지하통로를 나아갔다
ce3886c8a1	　그래비티는, 하늘을 나는 배 익시즈에 관한 비밀을 지키기 위해, 세상 한구석에서 잊혀져 있던 마을이었다\n　이곳에는, 알렉트리아 도서관조차 잊은 지식이 살아 있었다
5a694b5414	　장로의 이야기에 따르면, 그래비티 근처에 있는 해저신전에 익시즈가 잠들어 있다는 것과, 익시즈의 원동력인 갈만오브가 ７인위원회에 의해 도둑맞았기 때문에, 익시즈를 움직이려면, 어딘가에서 갈만오브를 찾아내는 수밖에 없다는 것이다
8231c4e4b5	　우리는 죽음의 사막이라 불리는 사막을 통과했다 그곳은, 가만히 있기만 해도 체력을 잃는 무더운 사막이었다\n　죽음의 사막을 통과해, 고대 유적으로 보이는, 거대한 돌로 만든 네모난 건물을 발견했다\n　여기에는, 뭔가 있을 것 같은 예감이 든다
68efde626d	　이시스피라미드라 불리는 그 고대유적은, 갈만오브를 보관하는, 오직 그 목적만을 위해 만들어졌다고 해도 과언이 아닌 듯했다
7d543696b0	　우리는, 거기서, 갈만오브를 찾을 수 있었다\n　이걸로, 그래비티 근처에 있는 해저신전에 가면, 염원하던 익시즈 부활이다！
e2dd4f8796	　마침내 우리는, 익시즈호를 손에 넣었다！\n７인위원회가 차원의 문 봉인을 깨고 카카루크란으로 가는 것만큼은 무슨 수를 써서든 막아야 한다\n　그리운 고향 리그로드로 서두르자！
a74af59f5e	　드림라비린스에 갇혀 있던 것은 자칭 천재 마도사 킹이었다\n　킹은 반인반마인 켄타우로스 종족으로, 스스로 말하는 만큼, 마법 실력은 뛰어난 모양이다\n　하지만, 성격에는, 여러모로 문제가 있어 보이는데말이지～・
3a0de9f8e5	　드라군 상공에 접어든 익시즈호에 갑자기 변화가 일어났다\n　우리를 태운 익시즈호는 추락했고, 수리할 방도는 서 있지 않다\n　대체, 익시즈호에 무슨 일이 일어난 걸까
ec5e23f3cd	　드라군성은 카달에 의해 파괴되어 있었다\n　수많은 드라군 기사들이 돌아오지 못했고, 무용으로 이름난 드라군 왕도, 또한, 돌아오지 못했다
e45e5cb192	　처음에는, 우리를 배신자라 부르던 자루마 사람들은, 드라군성을 되찾자, 손바닥 뒤집듯 친절해졌다\n　그들을 탓할 수는 없다 무너져 내린 드라군성처럼, 자루마 사람들의 마음도, 깊이 상처 입었을 테니까
081a097217	　새로운 동료가 느는 것은, 든든한 일이라고, 나는 생각한다\n　오르트마에서 장사를 하는 매인간 호크아이는, 독학으로 검술을 연마한 별난 남자였다\n　호크아이의 도움으로, 대지의 절규를 돌파할 수 있었다
6f5f2bb386	　놀라운 것은, 알렉트리아 대도서관 지하열람실에서 본 여러 고대마법문명에 관한 문헌의 저자, 팔코의 친형이었다는 것이다\n　우리는, 익시즈호의 수복에 협력을 구하고자 호크아이와 함께, 카달에 붙잡혀 있다는 팔코를 구하러 가기로 했다
86f4774543	　라그로스는 틀림없는 악당이었다고 생각한다 하지만, 그에게도 또한, 깊은 마음의 상처가 있었던 것처럼 느껴져 견딜 수 없다\n　라그로스를 쓰러뜨림으로써, 그로 인해 잃은 내 가족의 원수를 갚을 수는 있었다\n　그렇다고 해서, 잃은 목숨이 돌아오는 건 아니다
04f97f9460	　더는, 이런 아픔을 겪는 사람들이 느는 건 사양이다\n　유현의숲을 봉인한 루나에게서 얻은 정보로, ７인위원회는 이미 차원의 문에 다다르고 있는 듯하다\n　그들의 어리석은 짓을 막아야 한다
62aa28a29f	　고대마법문명, 특히 익시즈호에 관해 학술적 흥미를 가진 팔코를, 그가 갇혀 있던 곳에서 구해 냈다\n　필시 눈물 어린 감동의 재회가 기다릴 줄 알았건만, 냉담하다고 느껴질 만큼 담담한 재회였다
6def16f743	　하지만, 그렇다고 해서, 두 사람이 재회한 것에 아무런 감동도 없다고 여기는 건 잘못일 것이다\n　나에게는, 형제도 자매도 없어서 잘 모르겠지만\n　팔코가 우리를 도와주게 되면서, 익시즈호 수복에 희망이 보이기 시작했다
be0cc754b2	　팔코의 말로는, 익시즈를 다시 한번, 하늘에 띄우려면, 특별한 아이템이 두 개 필요하다고 했다\n　하나는 애로우스톤이라 불리는 것, 또 하나는 말라카이트라 불리는 것이라고 한다
8cfe23ae0b	　그것이 어떤 원리로 효력을 잃은 갈만오브에 작용하는지는, 설명을 듣긴 했지만, 결국, 잘 모르겠다\n　어쨌든, 이 두 가지를 찾아내야 한다
15bdd064b8	　그래비티의 장로에게, 말라카이트에 관한 정보가 알렉트리아 도서관에 있지 않겠냐는 말을 들었다
d38c160a24	　사모사섬에서 익시즈호 수복에 필요한 두 아이템 중 하나, 애로우스톤을 입수\n　이걸로 한 걸음, 익시즈호 수복에 가까워진 셈이다
978bc7189a	　알렉트리아 대도서관 지하통로에서 익시즈호 수복에 필요한 두 아이템 중 하나, 말라카이트를 입수\n　이걸로 한 걸음, 익시즈호 수복에 가까워진 셈이다
2362cc213b	　팔코, 디아네의 도움으로, 익시즈호 수복이 끝났다\n　지난번 실수를 되풀이하지 않기 위해, 이번엔 아마추어가 아니라, 디아네라는 조종 전문가와 팔코라는 고대마법문명 전문가에게 맡기기로 했다
7640c09c08	　디아네도 팔코도, 이 익시즈호에 타고 있는 것만으로 행복하다는 표정을 짓고 있었다
4d31cbda32	　차원의 길을 돌파했다 카카루크란은 눈앞이다 긴장한 탓에, 더 이상 써야 할 것이 떠오르지 않는다\n　전원, 살아서 돌아간다 그것만을 가슴에 품고, ７인위원회에 싸움을 건다
19e4a8d06e	　７인위원회를 쓰러뜨렸다！・일 텐데, 뭔가 이상하다고, 내 머릿속 한구석이 걸린다\n　뮤와 함께 세상을 익시즈로 돌아보기로 한다\n　정말로 세상에 평화가 찾아왔는지, 이 눈으로 확인해 보자
d16f7e2d21	　알렉트리아 도서관장의 유서를 발견 거기에는 놀라운 사실이 적혀 있었다\n　하지만, 무엇보다도, 마법구의 출현과 천재지변에 놀랐다\n　싸움은 아직 끝나지 않았다 진정한 평화를 쟁취하기 위해, 다시 한번, 카카루크란으로 여정을 떠난다
81c6530637	　이번에야말로, 사력을 다한 싸움이 될 것이다 하지만, 그래도, 우리가 이길 거라 믿고 싶다 짓눌려, 공포에 울부짖는 사람들의 마음에, 아름다운 단 하나의 진실을, 불어넣기 위해, 우리는 싸우자\n　긍지를 빼앗는 것은 누구도 할 수 없다고, 그 한마디를 증명하기 위해
4f7f5034f1	　이상으로 일기는 끝입니다\n\ncreate: 1 Aug.96\nupdate:20 Aug.96\n\n　마스터업하면 흑맥주에 불꽃놀이다(웃음)
a3e4521f9b	순풍만범,\n\n　세상만사\n\n　　버그도 없다\n\n\n\n\n\n　　・라고 일기에는\n　　　　　써 두자
b8f2d34576	떨어진 적을 날카롭게 찌르는 기술입니다
5555adbc5d	화염을 두른 검으로 적을 공격하는 기술입니다 대공공격이 가능합니다
ea7a2e9cda	점프해서 적을 베는 기술입니다 대공공격이 가능합니다
fc4fe2fe22	검을 휘둘러, 원형 충격파를 발생시켜 공격합니다
f450890f00	검끝에서 강력한 충격파를 발생시켜, 원형으로 휘두르는 기술입니다
b7c500a4b5	원형으로 얼어붙는 충격파를 휘둘러 공격합니다 1/4 확률로 동결시킵니다 대공공격이 가능합니다
a8879ddf13	춤추듯 검을 놀려 적을 공격하는 기술입니다 대공공격이 가능합니다
4a3910d51b	돌진하면서 찌르기를 날리는 기술입니다
cf5ef7cad1	자신의 분신이 적을 향해 돌진공격합니다
a11a739321	빛의 충격파를 발생시켜 적을 향해 공격합니다 대공공격이 가능합니다
1a5e91c2a8	충격파 ３개로 베어 가르는 기술입니다 적을 후방으로 날려 버립니다
0d297e6ddb	영체를 공격하는 충격파를 발생시킵니다 대공공격이 가능합니다
bfd39f41fb	더 강력한 충격파 ３개로 적을 베어 갑니다
da15d28e9f	적을 분쇄하는 충격파를 발생시킵니다 대공공격이 가능합니다
cbf15a76bc	분신 ３체가 동시에 적을 공격합니다 대공공격이 가능합니다
fbaad99067	은신의 기술로 날카롭게 베어 공격합니다
9f83bc922c	그림자와 함께 적을 베는 암흑검술입니다
55f9b93de3	떨어진 상대를 번개의 칼날로 베어 가르는 기술입니다 대공공격이 가능합니다
ed24bafa92	적을 던져 공격하는 기술입니다
31b3543d9c	던진 적에게 달려들어, 지면에 내리꽂습니다
f3231d8783	원을 그리는 칼놀림으로 적을 베는 기술입니다
a5d3fc6bd2	검과 함께 봉황이 춤추며, 적에게 큰 피해를 줍니다 대공공격이 가능합니다
a5a549fa11	주위의 적을 끌어들이며, 강력한 던지기 기술을 겁니다
1929417445	암흑의 검이 춤추며, 적을 죽음으로 이끕니다 1/16 확률로 사망시킵니다 대공공격이 가능합니다
a2e3e0628a	만자형 수리검으로 적을 베어 가르는 기술입니다 대공공격이 가능합니다
4f6920eba5	영적인 힘을 가진 빛의 충격파에 의한 직선공격입니다 대공공격이 가능합니다
7442f018a6	빛의 충격파로, 적을 베어 가릅니다
c4ebcda5a8	바람의 충격파로 적을 베어 가르는 기술입니다 적을 후방으로 날려 버립니다
8b73cf5495	대지를 이용해 증폭한 충격파를 적에게 주는 기술입니다
2091729e01	거대한 폭발로 충격파를 발생시킵니다 대공공격이 가능합니다
0b3e06467c	회오리 ３개로 단숨에 피해를 주는 기술입니다
6ff16a96bc	겉보기는 화려하지만, 효과는 기대할 수 없습니다
5d7b193a8a	상승하여, 상공비행으로 옮겨 갑니다
2326b1dafa	하강하여, 저공비행으로 옮겨 갑니다
b75cd9208e	하늘 높이 날아올라, 단숨에 뛰어드는 다이브공격입니다
c7f5334bc9	하늘 높이 날아올라, 멀리까지 공격 가능한 급강하공격입니다
f26060f337	상공에 있을 때만 쓸 수 있습니다 적과 아군을 붙잡을 수 있습니다 ３턴 후 자동으로 놓습니다
3d6b8edf80	지정한 지점에 붙잡은 캐릭터를 떨어뜨립니다
eacc3d5310	지면을 함몰시켜 피해를 주는 공격입니다 루스모어의 마법과 같은 효과가 있습니다
ca2a60dd3c	하늘에서 내려와, 적을 뛰어넘으며 충격파로 공격합니다
02d3f5dc85	적을 뛰어넘으며, 하늘에서 혼란의 음파를 흩뿌립니다
680424ba27	아군을 뛰어넘으며, 하늘에서 회복의 힘을 흩뿌립니다
f9f17b132e	적을 뛰어넘으며, 아래로 폭발을 일으켜, 그 충격파로 넓은 범위를 공격합니다
9fb6694373	적을 뛰어넘으며, 넓은 범위를 성스러운 힘으로 공격합니다
56facb7230	새의 모습에서 사람으로 돌아옵니다
c62b40a652	다이브 계열 기술로, 공격력은 있지만 ＭＰ 소비가 막대합니다
df831f07b4	용으로 변신하는 기술입니다
c2b993b138	바람을 일으켜, 적 하나를 후방으로 날려 버립니다
8545e91720	바람의 칼날을 전방으로 쏘아, 적을 공격하는 기술입니다
2ebc8581ae	하늘 높이 날아올라, 단숨에 적에게 뛰어드는 다이브공격입니다
cad41745dd	상공에 있을 때만, 적과 아군을 붙잡을 수 있습니다 ３턴 후 자동으로 놓습니다
32f8c99db1	공포의 음파를 발해, 적을 혼란시키는 기술입니다
b6800eccc9	입에서 강력한 불꽃을 내뿜어 공격합니다
4462b00a20	입에서 적을 죽음에 이르게 하는 브레스를 내뿜어, 1/8 확률로 사망시킵니다
63f6bec248	성스러운 힘을 가진 강력한 브레스로 적을 공격합니다
4ab3190a38	폭풍을 일으켜, 적 집단을 후방으로 날려 버립니다
ed076cc2e3	적 집단에게 축소 마법효과를 가진 울음소리를 퍼붓습니다 1/8 확률로 적을 축소시킵니다
879c05297d	휘몰아치는 화염폭풍을 일으켜, 적 집단을 공격하는 기술입니다
36c001e60b	용의 모습에서 사람으로 돌아옵니다
4c748673c9	작은 회오리바람을 일으키는 기술입니다
8b38ca8ebb	적에게서 돈을 훔쳐 내는 기술입니다
4bb7b20254	적에게서, 적이 가진 기술을 훔쳐 냅니다
0f28a52f79	적에게서 아이템을 훔쳐 내는 기술입니다
6ab7afb05a	적의 ＨＰ를 빼앗습니다
3f6a400fed	적의 ＭＰ를 빼앗습니다
3d6c3348ea	상대의 힘을 빼앗아, 약하게 만드는 기술입니다
18ce1b4ff4	상대의 마음을 빼앗아, 조종 상태로 만들어 버립니다
aecf828d8a	돈을 던져 적을 공격하는 기술입니다 피해량은 금액으로 정해집니다
39984bb3d5	아이템을 던져 적을 공격합니다 피해량은 던지는 물건으로 정해집니다
a8e1da304a	자신의 ＨＰ를 동료에게 나눠 줍니다
8e4308f18c	자신의 ＭＰ를 동료에게 나눠 줍니다
5f0772d2eb	적 집단에게서 한 번에 돈을 빼앗는 기술입니다
4651171fff	몬스터의 소지품이나 소지금을 조사합니다
8d000a0ee3	활로 적을 쏘아 뚫는 기술입니다
9092cd0b2f	번개의 힘을 가진 화살로 적을 쏘아 뚫습니다
debf5a28d6	먼 거리까지 닿는 화살로 적을 쏘아 뚫습니다
bec1c017d9	적을 관통하는 화살을 쏘아 공격합니다
7ae22ec661	적을 관통하는 불꽃 화살로 공격합니다
48f2e25407	더 먼 거리까지 닿는, 관통하는 화살을 쏘아 공격합니다
e5c66f163c	화살 ３발을 동시에 쏘는 기술입니다
1d502b659c	적을 관통하는 화살 ３발을 동시에 쏘는 기술입니다
aae12645b6	성스러운 힘을 가진 화살을 쏘는 기술입니다
2866c4a332	쏘아 낸 화약화살이 떨어진 지점에서 폭발합니다
6ed8b96a6a	마법의 화살을 쏘아, 떨어진 지점에 지진을 일으킵니다
9d2ccad166	쏘아 낸 화약화살이 떨어진 지점에서 대폭발을 일으킵니다
498d11c29a	화살 여러 발을 흩뜨려 쏩니다 그 탓에 공격력은 있지만, 명중률이 낮은 기술입니다
9bcdc0e59b	총으로 탄환을 쏘는 기술입니다 사거리는 짧습니다
b020ade663	포신에서 강력한 로켓탄을 발사합니다 적을 후방으로 날려 버립니다
d463a2f8ea	적을 태워 버리는 불꽃을 내뿜습니다
d03753ce08	적을 관통하는 철탄을 쏘아 내는 포신입니다
3ac541b849	적을 관통하는 거대한 철탄을 쏘아 냅니다
4b514f2555	적을 불태우는 불꽃 ３줄기를 발사합니다
1d9506cda3	얼어붙는 듯한 물살을 발사해, 1/4 확률로 동결시킵니다
441303b970	낙하지점에서 폭발해, 적에게 피해를 줍니다
52eda70e17	낙하지점에서 폭발해, 주위에 수면효과가 있는 가스를 살포합니다
751281b183	낙하지점에서 폭발해, 주위에 축소효과가 있는 가스를 살포합니다
98ba36fa3e	낙하지점에서 폭발해, 주위에 조종 가스를 살포합니다
f2a4a485af	낙하지점에서 작렬해, 주위에 동결 가스를 살포합니다
472b5a4ab8	낙하지점에서 작렬해, 주위에 혼란 가스를 살포합니다
be50c30749	지면을 함몰시키는 위력을 가진 박격포입니다
3e66f79616	화려한 소리와 빛의 폭발을 일으킵니다 폭발력은 약합니다
dbac8fea2b	힘껏 후려치는 기술입니다
0e45e62ff2	적을 튕겨 날려 버리는 강력한 몸통박치기입니다
ffceb14e40	날카로운 발톱에 의한 공격입니다
588ef37b97	전격을 두른 발톱으로 공격합니다
12b114dbd4	강력한 송곳니에 의한 공격입니다
8c755fdab6	적에게 나무열매를 던져 공격합니다 대공공격이 가능합니다
8f5b1f80f2	튀어 오른 진동으로 주위에 피해를 줍니다
3c5abfa0b5	튀어 오른 진동으로, 넓은 범위에 진동으로 인한 지진을 일으킵니다
063b9d52ad	튀어 오른 진동으로, 주위에 회복의 파동을 전합니다
f4417c3a4d	분신과 함께 온 힘을 실은, 맹렬한 펀치입니다
e18c70b014	분신과 함께 적을 튕겨 날리는 맹렬한 펀치를, 넓은 범위에 휘두릅니다
62611ccd75	바위를 던져, 낙하와 동시에 폭쇄시켜, 주위를 공격하는 기술입니다
dfe353a47a	화염을 던져, 낙하와 함께 흩날리게 해, 주위를 공격합니다
c0bbf243a1	곰의 모습에서 사람으로 돌아옵니다
8680aee8eb	여러 분신과 함께 곰이 뛰어다닙니다 그다지 유효한 공격은 아닙니다
bba41a9019	책에서 거대한 팔이 나타나, 적을 짓뭉갭니다
fbb28c95ce	책에서 거대한 검이 나타나 떨어져, 적을 꿰뚫어 버립니다
b860e2e87b	책에서 저승사자가 나타나, 적을 공격합니다
26f28e0777	책에서 거대한 낫이 나타나, 공격과 함께 저주를 걸어 1/16 확률로 사망시킵니다
6f75769420	책 속에서 어둠의 존재가 속삭여, 1/8 확률로 혼란시킵니다
8275330a48	아군의 상태를 회복할 수 있습니다
207a89f6c8	아군의 ＨＰ를 ３００포인트 회복할 수 있습니다
c2d9c0a071	책에서 불꽃이 뿜어져, 적을 공격합니다
3fa16fa211	책에서 얼음이 튀어나와, 적을 공격합니다
b6b2737d64	책에서 회오리바람이 뿜어져, 적을 공격합니다 적을 후방으로 날려 버립니다
5204eef174	책에서 번개가 튀어나와, 적을 공격합니다
f0f3d0d065	책에서 운석이 튀어나와, 적을 공격합니다
e0c6b52bb1	1/4 확률로 잠들게 하는 주문입니다 적과 아군을 가리지 않습니다
f692e585ad	새로 변신할 수 있습니다
0dff5b9d05	곰으로 변신할 수 있습니다
3bc81b3533	정령의 힘을 빌려, 모습을 투명하게 만드는 기술입니다
1440ef2d54	번개의 정령을 깃들여, 적을 향해 전격을 날리는 술법입니다
ed3d0c8936	정령의 기운으로 체력을 ３００포인트 회복할 수 있습니다
2ee29c64e0	리버스큐어와 마찬가지로, 죽은 동료를 되살리는 비법입니다
076e8f9f09	가스를 주위에 퍼뜨려, 휘말린 대상을 1/16 확률로 죽음으로 이끕니다
4c117e60e5	적을 향해 용해성이 강한 액체를 뿜습니다
e3519a8946	나무정령의 힘으로, 강렬한 졸음을 유발하는 술법입니다
7dfcbb4f5a	이것을 뒤집어쓴 자는, 축소되어 버립니다
bbf41777a6	강력한 화염으로 적을 공격합니다
2981ef9fc2	이 목소리를 들은 자는, 속삭이는 대로 조종당해 버립니다
8433ecb454	바람정령의 힘을 빌려, 물건을 밀 수 있습니다
bd8ac93f9d	술자 자신과 그 주위를 휘말리게 하는 대폭발을 일으키는 폭탄입니다
3253bef85b	함성으로 힘을 북돋아 ＭＰ를 １０포인트 회복시킵니다
fa0dbdec21	수비를 굳혀, 적에게 받는 피해를 1/4까지 줄여 줍니다
2f38109e3e	사거리 ３ 이내 적의 공격에 반격을 합니다 받는 피해는 평소의 1/2이 됩니다
cff9b55f96	튕겨 날리는 성질의 공격을 받아도, 평소의 1/2 피해로 버틸 수 있습니다
90f1066e3a	3/4 확률로, 받은 피해만큼의 ＨＰ를 회복할 수 있습니다 첫 번째 공격에만 효과가 있습니다
346c2c6e18	적의 마법을, 명중률・위력 모두 완전히 봉쇄합니다
9bedfcb50a	휴식을 취해 최대 ＨＰ의 １０％를 회복할 수 있습니다
1d91b97def	명상에 들어가 최대 ＭＰ의 １０％를 회복할 수 있습니다
8732eca211	기합을 모아, 다음 턴의 공격력을 １．５배로 끌어올립니다
b5ed7443da	기운을 다스려, 다음 턴의 지혜를 １．５배까지 높입니다
af0cf2b1f7	높은 확률로 적의 공격을 회피합니다
780cc0f49a	3/4 확률로 적의 공격을 그대로 튕겨 냅니다
8fa22819bc	구슬 모양 화염이 적을 덮치는 술법입니다
ea68140ea4	새의 모습을 본뜬 불꽃이 적을 덮칩니다
7f4d5f466b	불꽃이 솟아올라, 대지를 불태우는 경이로운 술법입니다
fbf7b651c3	전격을 적에게 날리는 술법입니다
d9a0f37cb7	썬더드래곤에 의한 강력한 방전공격입니다
582a8f77d2	휘몰아치는 플라즈마를 만들어 내, 적을 향해 내리칩니다
790e9393f8	적을 향해 냉기공격을 날립니다 1/2 확률로 동결시킵니다
09af0dbb7b	우박을 사용한 공격입니다 1/4 확률로 동결시킵니다
127c71d506	맹렬한 눈보라를 일으켜 1/4 확률로 동결시킵니다
e4f20ea330	지면을 흔들어 지진을 일으켜, 공격하는 술법입니다
4e8702d7ac	중력을 조종해 적을 짓눌러, 1/4 확률로 「무거움」 상태로 만들어 상공비행을 못 하게 합니다
ee72d862a7	대지진을 일으켜 적을 휘말리게 합니다
a3ce9dc833	사거리 범위 내에서 가장 약한 캐릭터의 목숨을 빼앗습니다
0a16d7da69	운석이 떨어져 폭발해, 큰 피해를 줍니다
9de575b162	죽음의 그림자가 적을 암흑으로 이끌어 1/16 확률로 사망시킵니다
8f15b3462b	검은 새가 춤추며, 세상을 뒤덮은 뒤 사라지는 암흑마법입니다
76fb933936	하늘에서 별빛이 쏟아져, 큰 피해를 주는 술법입니다
c722a85c14	눈부신 빛이 주위를 꿰뚫어, 대폭발을 일으킵니다
81ade58759	암흑의 입자가 몸을 뒤덮어, ＨＰ를 두 자릿수까지 깎아 냅니다
9c9c3fddeb	모든 것을 멸한다는 강력한 술법입니다
994f8977d1	상대나 아군이 가진 ＨＰ를 １０％~５０％ 흡수합니다
9c1e063c06	상대나 아군이 가진 ＭＰ를 １０％~５０％ 흡수합니다
2b003c46a5	3/4 확률로 자신이 받은 피해를 완전히 메울 만큼의 ＨＰ를 상대에게서 빼앗아, 흡수하는 술법입니다
871aa99979	지면을 솟아오르게 해, 지형을 변화시킵니다 변화한 지형은 ４턴 후 원래대로 돌아갑니다
2e5bbb2cf1	지면을 파 내려, 지형을 변화시킵니다 변화한 지형은 ４턴 후 원래대로 돌아갑니다
d61f1b9bb5	이 술법을 받은 자는 공격력 등이 떨어져, 약해져 버립니다
d7c28d1d18	이 술법에 걸린 자는 공격력 등이 올라, 강력해집니다
db5d85a2b3	적 집단을 약화시킵니다
3640a8dbe3	아군 집단에게 강력해지는 술법을 겁니다
c5b4c729b4	아군 한 명의 행동력이 올라, 평소의 １．５배 행동력을 가지게 됩니다
9fd260d4f3	적 하나의 행동력을 낮춰, 그 적의 행동력을 평소의 절반으로 만듭니다
ec458a59e4	자신의 모습을 지워, 적에게 공격받지 않게 합니다
c2990964bc	보이지 않는 적을 보이는 상태로 만드는 술법입니다
ba2f475eda	마법에 대한 방어벽을 만듭니다 마법 명중률을 낮추고, 마법효과를 줄입니다
9c0f4920c6	적의 직접공격에 대한 방어벽을 만듭니다 적의 타격을 줄입니다
7e7dbe91c5	회복효과를 가진 필드를 만들어 냅니다
2f78e4047c	지정한 위치에, 이동 불가능한 블록을 만들어 냅니다
f653d32d9d	탈락！！
4ad24c8842	공중에 뜬 상태가 되어, 이동능력이 오릅니다 게다가, 땅 계열 공격을 받지 않게 됩니다
5fdf991d5f	적 집단 내 비행 캐릭터를 날 수 없게 하거나, 아군이 날려가지 않도록 무겁게 만드는 술법입니다
0ab6645ea8	적의 졸음을 유발해, 잠들게 해 버립니다
ae7db95880	적을 꼭두각시처럼 조종하는 술법입니다
bca2497137	적의 마음을 사로잡아, 조종하는 술법입니다
db7e391987	적의 사고를 흐트러뜨려 혼란을 유발합니다
79a6ed8bb2	사거리 범위 내 모든 캐릭터를 혼란시킵니다
bd039218fe	아군 캐릭터의 상태이상을 회복시킵니다
b3a5faad77	아군 캐릭터의 상태이상을 회복시킴과 동시에, ＨＰ를 ３００포인트 회복시킵니다
4a9d9aa046	죽어 버린 동료의 영혼을 불러와 되살릴 수 있는, 소생의 마법입니다
f47e2b924b	아군 캐릭터가 받은 피해를 １００포인트 회복시킵니다
1ee2df128d	아군 캐릭터가 받은 피해를 ２００포인트 회복시킵니다
951ab4442f	아군 캐릭터가 받은 피해를 ４００포인트 회복시킵니다
3331ae7b1e	아군 캐릭터가 받은 피해를 １０００포인트 회복시킵니다
81c4ba216e	아군 캐릭터가 받은 피해를 ９９９９포인트 회복시킵니다
0612ab82c3	성스러운 에너지를 빔 형태로 방출해 공격합니다
bc64c5093b	강력한 성스러운 에너지가, 빔 ３줄기가 되어 적을 꿰뚫습니다
e4f6a510c0	그 압도적인 성스러운 에너지 앞에, 신성한 힘에 약한 자들은 멸망하고 맙니다
1a04546560	어덜트터치로 적 하나에게 큰 피해를 줍니다:-)
242e6b253b	어덜트터치로 주위 모든 적에게 큰 피해를 줍니다:-)
05b3bc23e3	어덜트터치로 아군 한 명에게 큰 피해를 줍니다:-)
e3504856a3	어덜트터치로 주위 아군 전원에게 큰 피해를 줍니다 아마 재기불능일 겁니다:-)
e2d48271af	누군가 한 명의 ＨＰ를 １００ 회복할 수 있습니다
2add0363ae	누군가 한 명의 ＨＰ를 ５００ 회복할 수 있습니다
b4c4c34016	누군가 한 명의 ＨＰ를 완전히 회복할 수 있습니다
6db7f9a3ce	누군가 한 명의 ＭＰ를 ５０ 회복할 수 있습니다
9d89dcc80e	누군가 한 명의 ＭＰ를 ２００ 회복할 수 있습니다
f81dc1c3a2	누군가 한 명의 ＭＰ를 ５００ 회복할 수 있습니다
88404a6e0c	누군가 한 명의 ＨＰ와 ＭＰ를 완전히 회복할 수 있습니다
bbf1c736bc	누군가 한 명의 상태이상을 회복할 수 있습니다
7207540f9d	사용한 이의 모습을 숨겨 주는, 야마타이에 전해지는 아이템입니다
a457d20663	용조차 취한다는 강력한 술입니다 적에게 던져 봅시다
38880abfdf	ＨＰ를 ５００ 회복할 수 있습니다
753e7fbc6c	ＨＰ를 완전히 회복할 수 있습니다
c325fa7df5	ＭＰ를 ５０ 회복할 수 있습니다
2470dc5af8	ＭＰ를 ２００ 회복할 수 있습니다
797925ae30	ＭＰ를 ５００ 회복할 수 있습니다
913eb12928	ＨＰ와 ＭＰ를 완전히 회복할 수 있습니다
4edf11cdcd	상태이상을 회복할 수 있습니다
4d5aa87163	야마타이에 전해지는 아이템으로, 일정 시간 모습을 숨깁니다
7af54b6616	강력한 술입니다 적에게 던지면 혼란시킬 수 있습니다
235124a500	굶주려 고통받은 사람들의 영혼이 형태를 갖춘 물건 지닌 사람에게 불행을 가져옵니다
1d82f8694e	아름다운 진주입니다 상점에서 팔 수 있습니다
665f9a8650	아름다운 보석입니다 진주보다 비싸게 팔립니다
335252f3d2	훌륭한 보석입니다 자수정보다 비싸게 팔립니다
f3edecbe7b	진귀한 보석입니다 매우 비싸게 팔릴 것입니다
1e0ed59052	매우, 진귀한 보석입니다 어떤 보석보다도 비싸게 팔립니다
b798c87c92	몸에 지니면 전투 중 적이 다가오지 않게 됩니다
d49041b8ab	몸에 지니면 마음이 편안해져, 공격이 잘 맞게 됩니다
37536764df	몸에 지니면, 명인 이상으로 공격이 잘 맞게 됩니다
26a41352ee	부적의 일종입니다 몸에 지니면 회심의 일격이 조금 더 잘 나옵니다
666cae6d1c	부적의 일종입니다 몸에 지니면 회심의 일격이 잘 나옵니다
0215daf77f	부적의 일종입니다 몸에 지니면 행운을 가져다줍니다
7b51c26f5c	몸에 지니면 재빠르게 움직일 수 있습니다
799880cad0	몸에 지니면, 매우 재빠르게 움직일 수 있습니다
df71bcf3e9	몸에 지니면, 행동범위가 넓어집니다
e2f874517a	몸에 지니면, 행동범위가 크게 넓어집니다
d9a0884a3d	손가락에 끼면 마법을 받았을 때의 피해를 줄여 줍니다
55ba188fde	손가락에 끼면 마법으로부터 몸을 지키는 데 절대적인 효과를 발휘합니다
9e3a7795c7	몸에 지니면 비탈길에서도 가볍게 나아갈 수 있습니다
f73bf347cf	몸에 지니면, 힘이 늘어 공격력이 오릅니다
045fa8863a	숨겨진 힘을 끌어내는 아이템입니다 공격력이 오릅니다
5b7c2acb7e	몸에 지니면, 방어력이 오릅니다
8a5b249dfe	바람의 정령이 깃든 팔찌입니다 몸에 지니면 적의 피해를 줄여 줍니다
9ab909532f	몸에 지니면, 전투 중 잠들거나, 적에게 조종당하거나, 혼란 상태가 되지 않습니다
