path	magic	head16
/DG10.MAP	mato	6D61746F0002C09C0000000100000000
/DG20.MAP	mato	6D61746F00022B040000000100000000
/DG21.MAP	mato	6D61746F00030CE00000000100000000
/DIARY.MSG	mato	6D61746F000032E40000000100000000
/DL00.MAP	mato	6D61746F000278800000000100000000
/DL10.MAP	mato	6D61746F000194AC0000000100000000
/DOUGU_A.P	016000E0	016000E0800680068005800680068026
/DOUGU_B.P	016000E0	016000E0800080008000800080238023
/DOUGU_C.P	016000E0	016000E0800180018000800080018444
/DOUGU_D.P	016000E0	016000E0990999099D0A9D0A9D0A9D0A
/DS00.MAP	mato	6D61746F0004013C0000000100000000
/DS10.MAP	mato	6D61746F0002FEE80000000100000000
/DUCK.GRF	mato	6D61746F000268280000000100000000
/ES00.MAP	mato	6D61746F0003117C0000000100000000
/ES01.MAP	mato	6D61746F00022B780000000100000000
/ES10.MAP	mato	6D61746F000334A00000000100000000
/ETC_FACE.DAT	mato	6D61746F0000D4BC0000000100000000
/ETC_FG_A.DAT	mato	6D61746F0000ACE40000000200000000
/ETC_FG_B.DAT	mato	6D61746F0000C7BC0000000200000000
/ETC_FG_C.DAT	mato	6D61746F0000980C0000000200000000
/ETC_FG_D.DAT	mato	6D61746F0000C4BC0000000200000000
/EVE_001.EVE	mato	6D61746F00020D0C0000000300000000
/EVE_002.EVE	mato	6D61746F000484740000000400000000
/EVE_003.EVE	mato	6D61746F00027D380000000400000000
/EVE_004.EVE	mato	6D61746F0000D4940000000200000000
/EVE_005.EVE	mato	6D61746F000187C00000000100000000
/EVE_006.EVE	mato	6D61746F0000E8A00000000300000000
/EVE_007.EVE	mato	6D61746F00014A040000000300000000
/EVE_009.EVE	mato	6D61746F00020ADC0000000200000000
/EVE_010.EVE	mato	6D61746F0000F1A80000000200000000
/EVE_011.EVE	mato	6D61746F00027B680000000400000000
/EVE_012.EVE	mato	6D61746F0001BD600000000300000000
/EVE_013.EVE	mato	6D61746F000126900000000300000000
/EVE_014.EVE	mato	6D61746F0000F95C0000000300000000
/EVE_015.EVE	mato	6D61746F0001D6BC0000000200000000
/EVE_018.EVE	mato	6D61746F0001C9880000000500000000
/EVE_019.EVE	mato	6D61746F00011BAC0000000200000000
/EVE_020.EVE	mato	6D61746F00018E480000000F00000000
/EVE_021.EVE	mato	6D61746F000199940000000200000000
/EVE_022.EVE	mato	6D61746F00001BB80000000100000000
/EVE_023.EVE	mato	6D61746F000031980000000200000000
/EVE_024.EVE	mato	6D61746F000022F40000000100000000
/EVE_026.EVE	mato	6D61746F0000CBDC0000000100000000
/EVE_027.EVE	mato	6D61746F0002D1880000000500000000
/EVE_028.EVE	mato	6D61746F00009AD00000000200000000
/EVE_030.EVE	mato	6D61746F00020A440000000300000000
/EVE_031.EVE	mato	6D61746F0000FE700000000200000000
/EVE_032.EVE	mato	6D61746F000342300000000700000000
/EVE_033.EVE	mato	6D61746F000338480000000700000000
/EVE_034.EVE	mato	6D61746F000373100000000600000000
/EVE_035.EVE	mato	6D61746F000318940000000400000000
/EVE_036.EVE	mato	6D61746F000365980000000600000000
/EVE_037.EVE	mato	6D61746F0002983C0000000400000000
/EVE_039.EVE	mato	6D61746F00020E940000000100000000
/EVE_040.EVE	mato	6D61746F000146E00000000300000000
/EVE_041.EVE	mato	6D61746F0001C9080000000300000000
/EVE_042.EVE	mato	6D61746F000234780000000300000000
/EVE_043.EVE	mato	6D61746F000140280000000200000000
/EVE_044.EVE	mato	6D61746F00016E8C0000000100000000
/EVE_045.EVE	mato	6D61746F00007DB80000000100000000
/EVE_046.EVE	mato	6D61746F00027F800000000300000000
/EVE_047.EVE	mato	6D61746F000219300000000300000000
/EVE_048.EVE	mato	6D61746F0000DA880000000300000000
/EVE_049.EVE	mato	6D61746F000124F40000000300000000
/EVE_050.EVE	mato	6D61746F0001C8740000000400000000
/EVE_053.EVE	mato	6D61746F00012A600000000100000000
/EVE_054.EVE	mato	6D61746F000132E80000000200000000
/EVE_060.EVE	mato	6D61746F0001F4E40000000300000000
/EVE_061.EVE	mato	6D61746F0001CB740000000600000000
/EVE_062.EVE	mato	6D61746F000258E40000000400000000
/EVE_063.EVE	mato	6D61746F0002A1B40000000400000000
/EVE_064.EVE	mato	6D61746F000140880000000300000000
/EVE_065.EVE	mato	6D61746F000110700000000100000000
/EVE_066.EVE	mato	6D61746F0001AC780000000600000000
/EVE_067.EVE	mato	6D61746F0001ABBC0000000500000000
/EVE_068.EVE	mato	6D61746F0001B5740000000300000000
/EVE_069.EVE	mato	6D61746F0001FF880000000400000000
/EVE_070.EVE	mato	6D61746F0001AC780000000600000000
/EVE_072.EVE	mato	6D61746F0000A1DC0000000200000000
/EVE_073.EVE	mato	6D61746F0000A1DC0000000200000000
/EVE_074.EVE	mato	6D61746F0000A1DC0000000200000000
/EVE_078.EVE	mato	6D61746F00005DA40000000200000000
/EVE_079.EVE	mato	6D61746F0000C1480000000200000000
/EVE_080.EVE	mato	6D61746F000135700000000500000000
/EVE_081.EVE	mato	6D61746F0003D2780000000100000000
/EVE_085.EVE	mato	6D61746F0000A1DC0000000200000000
/EVE_087.EVE	mato	6D61746F0000AA180000000300000000
/EVE_090.EVE	mato	6D61746F000459CC0000000F00000000
/EVE_095.EVE	mato	6D61746F000132780000000300000000
/EVE_100.EVE	mato	6D61746F000360FC0000000600000000
/EVE_101.EVE	mato	6D61746F00043B100000000300000000
/EVE_103.EVE	mato	6D61746F000165500000000400000000
/EVE_104.EVE	mato	6D61746F00024C040000000400000000
/EVE_110.EVE	mato	6D61746F00015EF80000000300000000
/FIR0.MAP	mato	6D61746F0002EDC40000000100000000
/FIR1.MAP	mato	6D61746F000327B00000000100000000
/FIR2.MAP	mato	6D61746F00038BB00000000100000000
/FIR3.MAP	mato	6D61746F0002E1B40000000100000000
/FX96.SE	000100FE	000100FEE7EA02121106081A1A01E3DE
/GB00.MAP	mato	6D61746F000463240000000100000000
/GH00.MAP	mato	6D61746F000435180000000100000000
/GM00.MAP	mato	6D61746F0004D9B80000000100000000
/GM01.MAP	mato	6D61746F0004390C0000000100000000
/GT00.MAP	mato	6D61746F00039D6C0000000100000000
/GT10.MAP	mato	6D61746F0001FAD00000000100000000
/GT20.MAP	mato	6D61746F0002DB4C0000000100000000
/HL00.MAP	mato	6D61746F0003F5340000000100000000
/HL10.MAP	mato	6D61746F0002B0D40000000100000000
/HL11.MAP	mato	6D61746F000291200000000100000000
/HS00.MAP	mato	6D61746F00025B000000000100000000
/HS10.MAP	mato	6D61746F0004C6600000000100000000
/HY00.MAP	mato	6D61746F000400140000000100000000
/IG00.MAP	mato	6D61746F000445680000000100000000
/IG01.MAP	mato	6D61746F0003E0980000000100000000
/IG10.MAP	mato	6D61746F0004100C0000000100000000
/IP00.MAP	mato	6D61746F0003EFF00000000100000000
/IP10.MAP	mato	6D61746F0002B8B80000000100000000
/IS00.MAP	mato	6D61746F0003ECAC0000000100000000
/IS10.MAP	mato	6D61746F0001DDE00000000100000000
/ITEMHELP.MSG	mato	6D61746F00002DD00000000100000000
/IXXX.MAP	mato	6D61746F00014F980000000100000000
/IY00.MAP	mato	6D61746F000341940000000100000000
/IZ00.MAP	mato	6D61746F0002DCFC0000000100000000
/IZAKAYA.P	016000E0	016000E0991499379D789D799D9B9D79
/JG00.MAP	mato	6D61746F0003BC280000000100000000
/JG01.MAP	mato	6D61746F00035F1C0000000100000000
/JG02.MAP	mato	6D61746F000387E40000000100000000
/JG10.MAP	mato	6D61746F0003B8F00000000100000000
/KB00.MAP	mato	6D61746F00027A140000000100000000
/KB01.MAP	mato	6D61746F0002699C0000000100000000
/KB10.MAP	mato	6D61746F0002B5980000000100000000
/KB20.MAP	mato	6D61746F0002FD9C0000000100000000
/KD00.MAP	mato	6D61746F00039E900000000100000000
/KEYHELP.MAT	mato	6D61746F00000CD80000000400000000
/KK00.MAP	mato	6D61746F000320B80000000100000000
/KK01.MAP	mato	6D61746F000312600000000100000000
/KM00.MAP	mato	6D61746F00043BDC0000000100000000
/KM01.MAP	mato	6D61746F0003DBC40000000100000000
/KM10.MAP	mato	6D61746F00025F840000000100000000
/KR00.MAP	mato	6D61746F000325A80000000100000000
/KS00.MAP	mato	6D61746F000411340000000100000000
/KZ00.MAP	mato	6D61746F000366680000000100000000
/LEVEL_UP.P	016000E0	016000E0800080008000800080008000
/LOADGRF.DAT	mato	6D61746F00048E880000000100000000
/LOGOMAT.GRF	mato	6D61746F000100280000000100000000
/M01.WAV	RIFF	52494646262E1A0157415645666D7420
/M02.WAV	RIFF	5249464624E2300157415645666D7420
/M03.WAV	RIFF	524946460B6DF70057415645666D7420
/M04.WAV	RIFF	5249464686C16F0057415645666D7420
/M05.WAV	RIFF	52494646EAFA530057415645666D7420
/M06.WAV	RIFF	52494646F60FEA0057415645666D7420
/M08.WAV	RIFF	5249464666C7070157415645666D7420
/M10.WAV	RIFF	52494646AAAAFF0057415645666D7420
/M11.WAV	RIFF	52494646372FD30057415645666D7420
/M13.WAV	RIFF	524946469C37EF0057415645666D7420
/M14.WAV	RIFF	524946465AB9260157415645666D7420
/M16.WAV	RIFF	5249464624F1F00057415645666D7420
/M17.WAV	RIFF	524946469380A40057415645666D7420
/M18.WAV	RIFF	52494646F65D070157415645666D7420
/M19.WAV	RIFF	5249464683CED40057415645666D7420
/M20.WAV	RIFF	52494646C545B10057415645666D7420
/M21.WAV	RIFF	52494646B35AEF0057415645666D7420
/M22.WAV	RIFF	5249464615541D0057415645666D7420
/M37.WAV	RIFF	5249464657A8040057415645666D7420
/M38.WAV	RIFF	5249464662374B0057415645666D7420
/M41.WAV	RIFF	524946465EF86E0057415645666D7420
/ME000000.ADP	RIFF	52494646B027000057415645666D7420
/ME000001.ADP	RIFF	52494646B029000057415645666D7420
/ME000002.ADP	RIFF	524946463A2A000057415645666D7420
/ME001000.ADP	RIFF	524946461A16000057415645666D7420
/ME001001.ADP	RIFF	52494646682C000057415645666D7420
/ME001002.ADP	RIFF	524946460830000057415645666D7420
/ME002000.ADP	RIFF	52494646824E000057415645666D7420
/ME002001.ADP	RIFF	52494646F84D000057415645666D7420
/ME002002.ADP	RIFF	524946463E4B000057415645666D7420
/ME003000.ADP	RIFF	52494646FA20000057415645666D7420
/ME003001.ADP	RIFF	524946464441000057415645666D7420
/ME003002.ADP	RIFF	52494646726A000057415645666D7420
/ME004000.ADP	RIFF	524946465085000057415645666D7420
/ME004001.ADP	RIFF	524946463063000057415645666D7420
/ME004002.ADP	RIFF	524946461074000057415645666D7420
/ME080000.ADP	RIFF	52494646706F010057415645666D7420
/ME082000.ADP	RIFF	524946469A29010057415645666D7420
/ME086000.ADP	RIFF	524946466061000057415645666D7420
/ME086001.ADP	RIFF	52494646726C000057415645666D7420
/ME086002.ADP	RIFF	52494646F66E000057415645666D7420
/ME086003.ADP	RIFF	52494646C08E010057415645666D7420
/MH00.MAP	mato	6D61746F0004B1D80000000100000000
/MINKA_A.P	016000E0	016000E0802580458045804480248024
/MINKA_B.P	016000E0	016000E0806580658065806580658065
/MINKA_C.P	016000E0	016000E0808880878087806680668064
/MK00.MAP	mato	6D61746F000337600000000100000000
/MP00.MAP	mato	6D61746F0004C9400000000100000000
/MP01.MAP	mato	6D61746F0003F0980000000100000000
/NIKKI.DG2	505000A8	505000A800A8FFFFB210B20FAE0FB1EF
/NJ00.MAP	mato	6D61746F00036D200000000100000000
/NJ10.MAP	mato	6D61746F000351740000000100000000
/NLOADA0.P	0160004A	0160004ACA2ECA2ECA0ECA0ECA0ECA0E
/NLOADA1.P	0160004A	0160004A89CB89CB89CB89CB89CB89CC
/NLOADB0.P	0160004A	0160004ACF13CF13CF13CF13CF13CF12
/NLOADB1.P	0160004A	0160004A8D009DC1B643CEC4BA649205
/NLOADC0.P	0160004A	0160004AA1709D70A170A170A170A170
/NLOADC1.P	0160004A	0160004AE310E310E310E310E310E310
/NLOADD0.P	0160004A	0160004AAD9AB1BBC63EDB1EE75EDABC
/NLOADD1.P	0160004A	0160004ABD65BD65BD65BD65BD65BD85
/NLOADE0.P	0160004A	0160004A90418C418821882184218421
/NLOADE1.P	0160004A	0160004A9CCD9CCE9CCD9CCE9CCDA4D0
/NLOADF0.P	0160004A	0160004AE580E580E580E560E160E560
/NLOADF1.P	0160004A	0160004AAE61AA41AA41AA41AA41AA41
/NLOADG0.P	0160004A	0160004AC278D6DACEB9C695DF3ADF19
/NLOADG1.P	0160004A	0160004A84A784A784A784A784A684A6
/NLOADH0.P	0160004A	0160004A811281128112811281128112
/NLOADH1.P	0160004A	0160004A8CAD8CAD88AE88AE88AE84AE
/NLOADI0.P	0160004A	0160004AA406A406A406A407A407A407
/NLOADI1.P	0160004A	0160004AE5AFE5CFE5CFE5CFE5CFE5EE
/NLOADJ0.P	0160004A	0160004AA930A530A11090AB908A908B
/NLOADJ1.P	0160004A	0160004AAA8EAA6EAA6EAA6EAA6EAA6F
/NOBG.DG2	44430100	44430100002880008000800080008000
/NOWLOAD.P	016000E0	016000E0800080008000800080008000
/NT00.MAP	mato	6D61746F00025CA00000000100000000
/NT10.MAP	mato	6D61746F00036E400000000100000000
/NT20.MAP	mato	6D61746F0003381C0000000100000000
/NT21.MAP	mato	6D61746F0002F2040000000100000000
/NT30.MAP	mato	6D61746F00028FCC0000000100000000
/NT31.MAP	mato	6D61746F000390800000000100000000
/NZ00.MAP	mato	6D61746F0002DF900000000100000000
/NZ10.MAP	mato	6D61746F000246780000000100000000
/NZ11.MAP	mato	6D61746F000229640000000100000000
/OB00.MAP	mato	6D61746F0003EEE40000000100000000
/OT00.MAP	mato	6D61746F00045B080000000100000000
/OT01.MAP	mato	6D61746F0004301C0000000100000000
/OT02.MAP	mato	6D61746F00043FC40000000100000000
/OT10.MAP	mato	6D61746F00046D6C0000000100000000
/PE000000.ADP	RIFF	52494646E226000057415645666D7420
/PE000001.ADP	RIFF	524946466E30000057415645666D7420
/PE000002.ADP	RIFF	5249464664AB000057415645666D7420
/PE001000.ADP	RIFF	52494646E226000057415645666D7420
/PE001001.ADP	RIFF	524946466E30000057415645666D7420
/PE001002.ADP	RIFF	5249464664AB000057415645666D7420
/PE002000.ADP	RIFF	524946463855000057415645666D7420
/PE002001.ADP	RIFF	5249464628D6000057415645666D7420
/PE002002.ADP	RIFF	524946467AD2000057415645666D7420
/PE003000.ADP	RIFF	52494646B4CE000057415645666D7420
/PE003001.ADP	RIFF	52494646B44A000057415645666D7420
/PE003002.ADP	RIFF	5249464670AF000057415645666D7420
/PE004000.ADP	RIFF	524946469828000057415645666D7420
/PE004001.ADP	RIFF	52494646F64F000057415645666D7420
/PE004002.ADP	RIFF	52494646426C000057415645666D7420
/PE005000.ADP	RIFF	524946460830000057415645666D7420
/PE005001.ADP	RIFF	5249464612D1000057415645666D7420
/PE005002.ADP	RIFF	524946464A71000057415645666D7420
/PE006000.ADP	RIFF	52494646E2FB000057415645666D7420
/PE006001.ADP	RIFF	52494646F2E9000057415645666D7420
/PE006002.ADP	RIFF	524946463AB4000057415645666D7420
/PE007000.ADP	RIFF	52494646E2FB000057415645666D7420
/PE007001.ADP	RIFF	52494646F2E9000057415645666D7420
/PE007002.ADP	RIFF	524946463AB4000057415645666D7420
/PE008000.ADP	RIFF	52494646E2FB000057415645666D7420
/PE008001.ADP	RIFF	52494646F2E9000057415645666D7420
/PE008002.ADP	RIFF	524946463AB4000057415645666D7420
/PE010000.ADP	RIFF	52494646FAD0010057415645666D7420
/PE010001.ADP	RIFF	524946468A69000057415645666D7420
/PE010002.ADP	RIFF	52494646166B010057415645666D7420
/PE011000.ADP	RIFF	52494646A241000057415645666D7420
/PE011001.ADP	RIFF	5249464692E7000057415645666D7420
/PE011002.ADP	RIFF	52494646F0E3000057415645666D7420
/PE012000.ADP	RIFF	52494646EA2C010057415645666D7420
/PE012001.ADP	RIFF	524946461EDC000057415645666D7420
/PE012002.ADP	RIFF	52494646701F010057415645666D7420
/PE013000.ADP	RIFF	524946466E72000057415645666D7420
/PE013001.ADP	RIFF	5249464624DC000057415645666D7420
/PE013002.ADP	RIFF	52494646E642000057415645666D7420
/PH000000.ADP	RIFF	524946463830000057415645666D7420
/PH000001.ADP	RIFF	52494646C62E000057415645666D7420
/PH000002.ADP	RIFF	52494646FA47000057415645666D7420
/PH001000.ADP	RIFF	524946463830000057415645666D7420
/PH001001.ADP	RIFF	52494646C62E000057415645666D7420
/PH001002.ADP	RIFF	52494646FA47000057415645666D7420
/PH002000.ADP	RIFF	52494646A819000057415645666D7420
/PH002001.ADP	RIFF	524946466831000057415645666D7420
/PH002002.ADP	RIFF	524946461A32000057415645666D7420
/PH003000.ADP	RIFF	52494646B61D000057415645666D7420
/PH003001.ADP	RIFF	524946469A26000057415645666D7420
/PH003002.ADP	RIFF	524946462E40000057415645666D7420
/PH004000.ADP	RIFF	524946468A19000057415645666D7420
/PH004001.ADP	RIFF	524946466680000057415645666D7420
/PH004002.ADP	RIFF	52494646365B000057415645666D7420
/PH005000.ADP	RIFF	524946466A51000057415645666D7420
/PH005001.ADP	RIFF	524946468250000057415645666D7420
/PH005002.ADP	RIFF	524946467662000057415645666D7420
/PH006000.ADP	RIFF	524946460E4F000057415645666D7420
/PH006001.ADP	RIFF	52494646CA4B000057415645666D7420
/PH006002.ADP	RIFF	524946465848000057415645666D7420
/PH007000.ADP	RIFF	524946460E4F000057415645666D7420
/PH007001.ADP	RIFF	52494646CA4B000057415645666D7420
/PH007002.ADP	RIFF	524946465848000057415645666D7420
/PH008000.ADP	RIFF	524946460E4F000057415645666D7420
/PH008001.ADP	RIFF	52494646CA4B000057415645666D7420
/PH008002.ADP	RIFF	524946465848000057415645666D7420
/PH010000.ADP	RIFF	524946462A48000057415645666D7420
/PH010001.ADP	RIFF	524946469C5E000057415645666D7420
/PH010002.ADP	RIFF	524946463063000057415645666D7420
/PH011000.ADP	RIFF	52494646AA33000057415645666D7420
/PH011001.ADP	RIFF	524946464A87000057415645666D7420
/PH011002.ADP	RIFF	52494646F84B000057415645666D7420
/PH012000.ADP	RIFF	52494646D415010057415645666D7420
/PH012001.ADP	RIFF	52494646A811010057415645666D7420
/PH012002.ADP	RIFF	5249464630EF000057415645666D7420
/PH013000.ADP	RIFF	52494646D462000057415645666D7420
/PH013001.ADP	RIFF	524946463659000057415645666D7420
/PH013002.ADP	RIFF	52494646FC6E000057415645666D7420
/PLAYER.PCH	mato	6D61746F0002BAE80000000100000000
/PRF_0/PF_000.PRF	008000A0	008000A0A1489D09A588A5A8A148A5A8
/PRF_0/PF_001.PRF	008000A0	008000A0A1489D09A588A5A8A148A5A8
/PRF_0/PF_002.PRF	008000A0	008000A0A1489D09A588A5A8A148A5A8
/PRF_0/PF_003.PRF	008000A0	008000A0950A950A950A950A950A950A
/PRF_0/PF_004.PRF	008000A0	008000A0950A950A950A950A950A950A
/PRF_0/PF_005.PRF	008000A0	008000A0950A950A950A950A950A950A
/PRF_0/PF_006.PRF	008000A0	008000A0950A950A950A950A950A950A
/PRF_0/PF_007.PRF	008000A0	008000A0950A950A950A950A950A950A
/PRF_0/PF_008.PRF	008000A0	008000A0950A950A950A950A950A950A
/PRF_0/PF_009.PRF	008000A0	008000A0800080008000800080008000
/PRF_0/PF_010.PRF	008000A0	008000A0950A950A950A950A950A950A
/PRF_0/PF_011.PRF	008000A0	008000A0A31FA31FA31FFFFFFFFFFFFF
/PRF_0/PF_012.PRF	008000A0	008000A0A31FA31FA31FFFFFFFFFFFFF
/PRF_0/PF_013.PRF	008000A0	008000A0A31FA31FA31FFFFFFFFFFFFF
/PRF_0/PF_020.PRF	008000A0	008000A0800080008000800080008000
/PRF_0/PF_021.PRF	008000A0	008000A0800080008000800080008000
/PRF_0/PF_022.PRF	008000A0	008000A0800080008000800080008000
/PRF_0/PF_023.PRF	008000A0	008000A0800080008000800080008000
/PRF_0/PF_024.PRF	008000A0	008000A0800080008000800080008000
/PRF_0/PF_025.PRF	008000A0	008000A0800080008000800080008000
/PRF_0/PF_026.PRF	008000A0	008000A0800080008000800080008000
/PRF_0/PF_027.PRF	008000A0	008000A0800080008000800080008000
/PRF_0/PF_028.PRF	008000A0	008000A0800080008000800080008000
/PRF_0/PF_029.PRF	008000A0	008000A0800080008000800080008000
/PRF_0/PF_030.PRF	008000A0	008000A0800080008000800080008000
/PRF_0/PF_031.PRF	008000A0	008000A0800080008000800080008000
/PRF_0/PF_032.PRF	008000A0	008000A0800080008000800080008000
/PRF_0/PF_033.PRF	008000A0	008000A0800080008000800080008000
/PRF_0/PF_034.PRF	008000A0	008000A0800080008000800080008000
/PRF_0/PF_035.PRF	008000A0	008000A0800080008000800080008000
/PRF_0/PF_036.PRF	008000A0	008000A0800080008000800080008000
/PRF_0/PF_037.PRF	008000A0	008000A0800080008000800080008000
/PRF_0/PF_040.PRF	008000A0	008000A085DF85DF85DFEFFFEBFFF3FF
/PRF_0/PF_041.PRF	008000A0	008000A085DF85DF85DFEFFFEBFFF3FF
/PRF_0/PF_042.PRF	008000A0	008000A085DF85DF85DFEFFFEBFFF3FF
/PRF_0/PF_043.PRF	008000A0	008000A085DF85DF85DFEFFFEBFFF3FF
/PRF_0/PF_044.PRF	008000A0	008000A085DF85DF85DFEFFFEBFFF3FF
/PRF_0/PF_045.PRF	008000A0	008000A085DF85DF85DFEFFFEBFFF3FF
/PRF_0/PF_046.PRF	008000A0	008000A085DF85DF85DFEFFFEBFFF3FF
/PRF_0/PF_047.PRF	008000A0	008000A085DF85DF85DFEFFFEBFFF3FF
/PRF_0/PF_048.PRF	008000A0	008000A085DF85DF85DFEFFFEBFFF3FF
/PRF_0/PF_049.PRF	008000A0	008000A085DF85DF85DFEFFFEBFFF3FF
/PRF_1/PF_050.PRF	008000A0	008000A085DF85DF85DFEFFFEBFFF3FF
/PRF_1/PF_051.PRF	008000A0	008000A085DF85DF85DFEFFFEBFFF3FF
/PRF_1/PF_052.PRF	008000A0	008000A0800080008000800080008000
/PRF_1/PF_053.PRF	008000A0	008000A085DF85DF85DFEFFFEBFFF3FF
/PRF_1/PF_054.PRF	008000A0	008000A085DF85DF85DFEFFFEBFFF3FF
/PRF_1/PF_055.PRF	008000A0	008000A085DF85DF85DFEFFFEBFFF3FF
/PRF_1/PF_060.PRF	008000A0	008000A0990694C69946994694E69D65
/PRF_1/PF_061.PRF	008000A0	008000A0990694C69946994694E69D65
/PRF_1/PF_062.PRF	008000A0	008000A0990694C69946994694E69D65
/PRF_1/PF_063.PRF	008000A0	008000A0990694C69946994694E69D65
/PRF_1/PF_064.PRF	008000A0	008000A0990694C69946994694E69D65
/PRF_1/PF_065.PRF	008000A0	008000A0990694C69946994694E69D65
/PRF_1/PF_066.PRF	008000A0	008000A0990694C69946994694E69D65
/PRF_1/PF_067.PRF	008000A0	008000A0990694C69946994694E69D65
/PRF_1/PF_068.PRF	008000A0	008000A0990694C69946994694E69D65
/PRF_1/PF_069.PRF	008000A0	008000A0990694C69946994694E69D65
/PRF_1/PF_070.PRF	008000A0	008000A0990694C69946994694E69D65
/PRF_1/PF_071.PRF	008000A0	008000A0990694C69946994694E69D65
/PRF_1/PF_075.PRF	008000A0	008000A08C438C43944490838C838C82
/PRF_1/PF_076.PRF	008000A0	008000A08C438C43944490838C838C82
/PRF_1/PF_077.PRF	008000A0	008000A08C438C43944490838C838C82
/PRF_1/PF_078.PRF	008000A0	008000A08C438C43944490838C838C82
/PRF_1/PF_079.PRF	008000A0	008000A08C438C43944490838C838C82
/PRF_1/PF_080.PRF	008000A0	008000A085DF85DF85DFEFFFEBFFF3FF
/PRF_1/PF_081.PRF	008000A0	008000A085DF85DF85DFEFFFEBFFF3FF
/PRF_1/PF_082.PRF	008000A0	008000A085DF85DF85DFEFFFEBFFF3FF
/PRF_1/PF_083.PRF	008000A0	008000A085DF85DF85DFEFFFEBFFF3FF
/PRF_1/PF_084.PRF	008000A0	008000A085DF85DF85DFEFFFEBFFF3FF
/PRF_1/PF_085.PRF	008000A0	008000A085DF85DF85DFEFFFEBFFF3FF
/PRF_1/PF_086.PRF	008000A0	008000A08C249044984698C48C828CA1
/PRF_1/PF_087.PRF	008000A0	008000A0800080008000800080008000
/PRF_1/PF_088.PRF	008000A0	008000A0800080008000800080008000
/PRF_1/PF_089.PRF	008000A0	008000A0800080008000800080008000
/PRF_1/PF_090.PRF	008000A0	008000A085DF85DF85DFEFFFEBFFF3FF
/PRF_1/PF_091.PRF	008000A0	008000A085DF85DF85DFEFFFEBFFF3FF
/PRF_1/PF_092.PRF	008000A0	008000A085DF85DF85DFEFFFEBFFF3FF
/PRF_1/PF_093.PRF	008000A0	008000A085DF85DF85DFEFFFEBFFF3FF
/PRF_1/PF_095.PRF	008000A0	008000A0800080008000800080008000
/PRF_1/PF_096.PRF	008000A0	008000A0800080008000800080008000
/PRF_1/PF_097.PRF	008000A0	008000A0800080008000800080008000
/PRF_1/PF_098.PRF	008000A0	008000A0A1489D09A588A5A8A148A5A8
/PRF_1/PF_099.PRF	008000A0	008000A0800080008000800080008000
/PRF_1/PF_100.PRF	008000A0	008000A0800080008000800080008000
/PRF_1/PF_101.PRF	008000A0	008000A0A1489D09A588A5A8A148A5A8
/PRF_1/PF_102.PRF	008000A0	008000A0A1489D09A588A5A8A148A5A8
/PRF_1/PF_103.PRF	008000A0	008000A0800080008000800080008000
/PRF_1/PF_104.PRF	008000A0	008000A0800080008000800080008000
/PRF_1/PF_105.PRF	008000A0	008000A0800080008000800080008000
/PRF_1/PF_106.PRF	008000A0	008000A0800080008000800080008000
/PRF_1/PF_107.PRF	008000A0	008000A0800080008000800080008000
/PRF_1/PF_108.PRF	008000A0	008000A0800080008000800080008000
/PRF_1/PF_109.PRF	008000A0	008000A0800080008000800080008000
/PRF_1/PF_110.PRF	008000A0	008000A0800080008000800080008000
/PRF_1/PF_111.PRF	008000A0	008000A0A1489D09A588A5A8A148A5A8
/PRF_1/PF_112.PRF	008000A0	008000A0800080008000800080008000
/PRF_1/PF_113.PRF	008000A0	008000A0A1489D09A588A5A8A148A5A8
/PRF_1/PF_114.PRF	008000A0	008000A0800080008000800080008000
/PRF_1/PF_115.PRF	008000A0	008000A0800080008000800080008000
/PRF_1/PF_116.PRF	008000A0	008000A0800080008000800080008000
/PRF_1/PF_117.PRF	008000A0	008000A0800080008000800080008000
/PRF_1/PF_118.PRF	008000A0	008000A0800080008000800080008000
/PR_00.ADP	RIFF	524946463494090057415645666D7420
/PR_02.ADP	RIFF	52494646608A0B0057415645666D7420
/PR_03.ADP	RIFF	52494646B654100057415645666D7420
/PR_04.ADP	RIFF	5249464664790E0057415645666D7420
/PR_05.ADP	RIFF	5249464602DD0E0057415645666D7420
/PR_06.ADP	RIFF	52494646E6A60C0057415645666D7420
/PR_10.ADP	RIFF	524946466CDE0C0057415645666D7420
/PR_11.ADP	RIFF	52494646EE120E0057415645666D7420
/PR_12.ADP	RIFF	52494646EC34040057415645666D7420
/PR_13.ADP	RIFF	52494646DC300C0057415645666D7420
/QH00.MAP	mato	6D61746F00043E8C0000000100000000
/QH01.MAP	mato	6D61746F0004002C0000000100000000
/R2MDATA.OVL	002FEDB0	002FEDB000000000002FEDB804030000
/RADAR.DG2	50500060	5050006000427FFF67FF4FFF33FF1BFF
/RDR_WC00.DG2	70700060	7070006000528000EB7AA2B99256A234
/RDR_WK00.DG2	70700038	70700038004C800083FFB01890188117
/RDR_WR00.DG2	70700060	70700060005A8000FB31CA50A1F0914C
/RDR_WR10.DG2	70700060	70700060005A8000FB31CA50A1F0914C
/RDR_WY00.DG2	70700060	7070006000578000EF7BD2B8FB31998F
/RIG2.OVL	mato	6D61746F0001CDD40000000200000000
/RIG2ETC.OVL	4F229742	4F229742D623D524A0166043E20C1521
/RIG2EVE.OVL	mato	6D61746F0000E6880000000200000000
